Latitude,Longitude,Yaw,Course,WindDir,RudderAngle,SailAngle,Speed,Waypoint,LogState,Autopilot,TimeStamp
-5.839517,-35.201343,24.92,75.33,135.00,2.00,0.00,0.61,1,1,0,3632
-5.839517,-35.201343,24.39,75.33,135.00,2.00,0.00,0.61,1,1,0,3901
-5.839517,-35.201343,23.74,75.33,135.00,2.00,0.00,0.61,1,1,0,4307
-5.839518,-35.201339,23.21,75.33,135.00,2.00,0.00,0.61,1,1,0,4491
-5.839518,-35.201339,22.69,205.88,135.00,2.00,0.00,0.52,1,1,0,4836
-5.839518,-35.201339,21.98,205.88,135.00,0.00,0.00,0.52,1,1,0,5157
-5.839518,-35.201335,15.62,205.88,135.00,2.00,0.00,0.52,1,1,0,7503
-5.839518,-35.201335,14.32,299.84,135.00,0.00,0.00,0.46,1,1,0,7825
-5.839518,-35.201335,11.70,299.84,135.00,2.00,0.00,0.46,1,1,0,8407
-5.839518,-35.201335,10.46,299.84,135.00,-5.00,0.00,0.46,1,1,0,8706
-5.839518,-35.201335,8.95,299.84,135.00,-16.00,9.00,0.46,1,1,0,8996
-5.839520,-35.201343,7.39,25.72,135.00,-43.00,9.00,0.31,1,1,0,9297
-5.839517,-35.201339,-9.88,24.23,135.00,-90.00,10.00,0.39,1,1,0,12963
-5.839515,-35.201339,-10.82,24.23,135.00,-88.00,21.00,0.39,1,1,0,14716
-5.839513,-35.201339,-13.66,24.23,180.00,-90.00,20.00,0.39,1,1,0,15311
-5.839513,-35.201339,-15.05,24.23,-135.00,-90.00,20.00,0.39,1,1,0,15596
-5.839510,-35.201335,-41.33,1.48,-135.00,-79.00,12.00,2.48,1,1,0,17740
-5.839498,-35.201335,-45.59,1.48,-135.00,-90.00,14.00,2.48,1,1,0,18314
-5.839482,-35.201335,-81.48,345.21,-90.00,-72.00,20.00,2.67,1,1,0,21390
-5.839482,-35.201335,-82.35,345.21,-90.00,2.00,0.00,2.67,1,1,0,21685
-5.839482,-35.201335,-80.37,345.21,-90.00,0.00,0.00,2.67,1,1,0,21967
-5.839482,-35.201335,-78.17,345.21,-90.00,0.00,0.00,2.67,1,1,0,22245
-5.839478,-35.201339,-75.87,345.21,-135.00,2.00,0.00,2.67,1,1,0,22527
-5.839478,-35.201339,-73.78,303.42,-135.00,0.00,0.00,2.56,1,1,0,22816
-5.839475,-35.201347,-78.32,305.19,-135.00,-90.00,74.00,2.28,1,1,1,24983
-5.839475,-35.201347,-87.22,305.19,-135.00,-90.00,74.00,2.28,1,1,1,25271
-5.839475,-35.201351,-97.04,305.19,-135.00,-90.00,74.00,2.28,1,1,1,25561
-5.839475,-35.201351,-106.36,301.95,-90.00,-90.00,74.00,2.07,1,1,1,25836
-5.839475,-35.201351,-115.89,301.95,-45.00,-90.00,49.00,2.07,1,1,1,26129
-5.839475,-35.201351,-123.61,301.95,-45.00,-90.00,24.00,2.07,1,1,1,26435
-5.839475,-35.201351,-130.96,301.95,-45.00,-90.00,24.00,2.07,1,1,1,26732
-5.839475,-35.201351,-138.17,301.95,-90.00,-90.00,24.00,2.07,1,1,1,27010
-5.839478,-35.201366,-173.05,301.95,-45.00,-90.00,24.00,2.07,1,1,1,28884
-5.839478,-35.201366,-177.99,301.95,-45.00,-90.00,24.00,2.07,1,1,1,29172
-5.839478,-35.201366,175.81,301.95,-45.00,-90.00,24.00,2.07,1,1,1,29741
-5.839478,-35.201366,174.24,301.95,-45.00,-90.00,24.00,2.07,1,1,1,30033
-5.839498,-35.201377,154.50,203.63,0.00,-90.00,0.00,2.85,1,1,1,32500
-5.839498,-35.201377,150.58,203.63,0.00,-90.00,0.00,2.85,1,1,1,32781
-5.839498,-35.201377,147.49,203.63,0.00,-90.00,0.00,2.85,1,1,1,33071
-5.839513,-35.201377,143.59,203.63,0.00,-90.00,0.00,2.85,1,1,1,33350
-5.839513,-35.201377,140.52,203.63,0.00,-90.00,0.00,2.85,1,1,1,33630
-5.839522,-35.201377,136.72,176.82,0.00,-90.00,0.00,2.83,1,1,1,34910
-5.839522,-35.201377,136.96,176.82,0.00,-90.00,0.00,2.83,1,1,1,35488
-5.839522,-35.201377,138.53,176.82,0.00,-90.00,0.00,2.83,1,1,1,36055
-5.839530,-35.201370,139.71,176.82,0.00,-90.00,0.00,2.83,1,1,1,36335
-5.839530,-35.201370,141.37,176.82,0.00,-90.00,0.00,2.83,1,1,1,36627
-5.839535,-35.201366,167.09,181.01,0.00,78.00,2.00,0.93,1,1,0,38501
-5.839535,-35.201366,175.48,181.01,-45.00,90.00,2.00,0.93,1,1,0,38786
-5.839535,-35.201366,-175.29,181.01,-45.00,90.00,2.00,0.93,1,1,0,39078
-5.839535,-35.201366,-166.40,210.69,-45.00,90.00,13.00,0.85,1,1,0,39369
-5.839535,-35.201366,-156.54,210.69,-45.00,90.00,16.00,0.85,1,1,0,39662
-5.839535,-35.201366,-146.11,210.69,-45.00,90.00,16.00,0.85,1,1,0,39941
-5.839535,-35.201366,-135.92,210.69,-45.00,90.00,15.00,0.85,1,1,0,40230
-0.006202,-35.201366,-87.73,259.51,-135.00,90.00,0.00,1.83,1,1,0,43272
-5.839533,-35.201366,-83.61,259.51,-135.00,90.00,0.00,1.83,1,1,0,43564
-5.839527,-35.201366,-68.65,289.14,180.00,-90.00,0.00,0.96,1,1,1,45729
-5.839525,-35.201366,-94.10,301.83,180.00,-90.00,100.00,0.72,1,1,1,46867
-5.839520,-35.201370,-142.14,293.33,0.00,2.00,0.00,1.89,1,1,0,48722
-5.839522,-35.201381,-141.49,265.00,-90.00,-90.00,0.00,5.20,1,1,0,49576
-5.839523,-35.201385,-177.29,223.86,-45.00,-88.00,22.00,1.37,1,1,0,52029
-5.839525,-35.201385,161.01,216.26,0.00,-86.00,0.00,3.09,1,1,0,53195
-5.839528,-35.201385,151.19,216.26,0.00,-86.00,0.00,3.09,1,1,0,53773
-5.839532,-35.201385,111.83,169.20,45.00,-84.00,9.00,1.04,1,1,0,56192
-5.839530,-35.201377,98.91,72.62,45.00,-81.00,10.00,1.02,1,1,0,56777
-5.839522,-35.201366,61.81,72.62,45.00,-86.00,21.00,1.02,1,1,0,58643
-5.839500,-35.201335,46.05,53.11,-45.00,-7.00,0.00,3.56,1,1,0,63076
-5.839480,-35.201297,58.85,56.00,90.00,-90.00,24.00,3.39,1,1,1,67021
-5.839480,-35.201297,52.87,56.00,135.00,-90.00,49.00,3.39,1,1,1,67303
-5.839475,-35.201286,63.23,56.00,135.00,-90.00,74.00,3.39,1,1,1,67883
-5.839470,-35.201274,49.09,56.00,90.00,-90.00,24.00,3.39,1,1,1,69410
-5.839465,-35.201263,1.18,56.00,90.00,-90.00,49.00,3.39,1,1,1,71556
-5.839465,-35.201263,-5.62,35.69,90.00,-90.00,49.00,4.52,1,1,1,71843
-5.839465,-35.201263,-12.38,35.69,90.00,-90.00,49.00,4.52,1,1,1,72127
-5.839458,-35.201263,-19.72,35.69,90.00,-90.00,49.00,4.52,1,1,1,72424
-5.839458,-35.201263,-26.76,35.69,90.00,-90.00,49.00,4.52,1,1,1,72718
-5.839458,-35.201263,-34.47,35.69,180.00,-90.00,49.00,4.52,1,1,1,73016
-5.839450,-35.201267,-57.43,35.69,-90.00,-90.00,49.00,4.52,1,1,1,73915
-5.839450,-35.201267,-65.27,35.69,-90.00,-90.00,49.00,4.52,1,1,1,74206
-5.839435,-35.201290,-129.78,333.58,-90.00,-90.00,49.00,4.46,1,1,1,76672
-5.839437,-35.201305,-144.86,333.58,-90.00,-90.00,24.00,4.46,1,1,1,77530
-5.839437,-35.201305,-150.33,266.66,-45.00,-90.00,49.00,2.91,1,1,1,77817
-5.839447,-35.201320,-165.95,244.87,-45.00,-90.00,24.00,3.06,1,1,1,80001
-5.839453,-35.201328,-165.98,244.87,-45.00,-90.00,24.00,3.06,1,1,1,80571
-5.839453,-35.201328,-165.64,225.01,-45.00,-90.00,24.00,2.94,1,1,1,80854
-5.839453,-35.201328,-166.56,225.01,-45.00,-90.00,24.00,2.94,1,1,1,81143
-5.839460,-35.201335,-167.94,225.01,-90.00,-90.00,24.00,2.94,1,1,1,81433
-5.839460,-35.201335,-171.45,225.01,-45.00,-90.00,49.00,2.94,1,1,1,81718
-5.839473,-35.201351,157.22,225.01,0.00,-90.00,0.00,2.94,1,1,1,84155
-5.839482,-35.201354,152.97,225.01,0.00,-90.00,0.00,2.94,1,1,1,84439
-5.839492,-35.201358,132.24,189.40,45.00,-90.00,24.00,2.85,1,1,1,86014
-5.839492,-35.201358,128.72,189.40,0.00,-90.00,24.00,2.85,1,1,1,86297
-5.839498,-35.201358,124.03,189.40,0.00,-90.00,0.00,2.85,1,1,1,86577
-5.839503,-35.201351,106.26,159.41,45.00,-90.00,24.00,2.87,1,1,1,87465
-5.839503,-35.201351,100.50,137.78,0.00,-90.00,24.00,3.04,1,1,1,87755
-5.839503,-35.201351,93.57,137.78,0.00,-90.00,0.00,3.04,1,1,1,88042
-5.839510,-35.201339,31.02,93.46,45.00,-90.00,24.00,3.02,1,1,1,90488
-5.839508,-35.201332,23.14,65.51,45.00,-90.00,24.00,3.11,1,1,1,90782
-5.839508,-35.201332,15.21,65.51,45.00,-90.00,24.00,3.11,1,1,1,91064
-5.839503,-35.201324,7.38,65.51,45.00,-90.00,24.00,3.11,1,1,1,91352
-5.839485,-35.201320,-46.97,11.79,-90.00,-90.00,100.00,3.46,1,1,1,93497
-5.839485,-35.201320,-54.83,11.79,-135.00,-90.00,49.00,3.46,1,1,1,93778
-5.839463,-35.201328,-106.04,341.41,-90.00,-90.00,49.00,4.13,1,1,1,95627
-5.839463,-35.201328,-112.91,309.78,-45.00,-90.00,49.00,4.28,1,1,1,95921
-5.839463,-35.201328,-120.67,309.78,-45.00,-90.00,24.00,4.28,1,1,1,96210
-5.839460,-35.201335,-125.70,309.78,-45.00,-90.00,24.00,4.28,1,1,1,96499
-5.839460,-35.201335,-137.34,279.25,-45.00,-90.00,24.00,3.32,1,1,1,97078
-5.839462,-35.201347,-140.88,279.25,-45.00,-90.00,24.00,3.32,1,1,1,97361
-5.839470,-35.201358,-170.09,241.99,0.00,-90.00,0.00,2.32,1,1,1,99507
-5.839470,-35.201358,-179.71,219.12,0.00,-90.00,0.00,1.94,1,1,1,100083
-5.839475,-35.201362,174.71,219.12,0.00,-90.00,0.00,1.94,1,1,1,100375
-5.839475,-35.201362,169.36,219.12,0.00,-90.00,0.00,1.94,1,1,1,100661
-5.839475,-35.201362,164.79,219.12,0.00,-90.00,0.00,1.94,1,1,1,100954
-5.839490,-35.201366,160.09,192.28,45.00,2.00,10.00,2.65,1,1,0,102526
-5.839490,-35.201366,160.85,180.54,45.00,-21.00,0.00,2.52,1,1,0,102810
-5.839490,-35.201366,158.57,180.54,90.00,-88.00,0.00,2.52,1,1,0,103092
-5.839498,-35.201370,155.66,180.54,90.00,-90.00,0.00,2.52,1,1,0,103387
-5.839498,-35.201370,151.84,180.54,45.00,-90.00,0.00,2.52,1,1,0,103677
-5.839498,-35.201370,149.24,180.54,0.00,-90.00,21.00,2.52,1,1,0,103961
-5.839512,-35.201370,118.66,173.58,45.00,-90.00,28.00,2.50,1,1,0,106118
-5.839517,-35.201370,107.05,173.58,0.00,-90.00,28.00,2.50,1,1,0,106700
-5.839527,-35.201362,75.82,132.16,90.00,-90.00,27.00,2.93,1,1,0,108534
-5.839527,-35.201362,70.25,132.16,45.00,-90.00,28.00,2.93,1,1,0,108811
-5.839527,-35.201347,14.54,54.57,-90.00,-81.00,27.00,2.61,1,1,0,111816
-5.839527,-35.201347,12.60,54.57,-45.00,2.00,28.00,2.61,1,1,0,112106
-5.839520,-35.201343,14.13,54.57,-45.00,2.00,33.00,2.61,1,1,0,112396
-5.839520,-35.201343,14.39,54.57,-45.00,2.00,42.00,2.61,1,1,0,112679
-5.839512,-35.201343,12.09,54.57,45.00,6.00,60.00,2.61,1,1,0,113886
-5.839492,-35.201335,9.77,3.56,180.00,4.00,61.00,3.85,1,1,0,115748
-5.839492,-35.201335,10.10,3.56,180.00,4.00,60.00,3.85,1,1,0,116040
-5.839492,-35.201335,9.75,3.56,180.00,4.00,60.00,3.85,1,1,0,116328
-5.839480,-35.201332,9.12,3.56,90.00,4.00,60.00,3.85,1,1,0,116610
-5.839480,-35.201332,9.94,3.56,90.00,4.00,60.00,3.85,1,1,0,116902
-5.839480,-35.201332,10.30,3.56,90.00,4.00,60.00,3.85,1,1,0,117188
-5.839468,-35.201332,9.72,7.31,90.00,6.00,60.00,4.80,1,1,0,117764
-5.839447,-35.201332,8.69,2.78,45.00,6.00,56.00,4.70,1,1,0,119636
-5.839447,-35.201332,7.69,2.78,45.00,6.00,67.00,4.70,1,1,0,120194
-5.839437,-35.201332,7.37,9.58,45.00,6.00,68.00,4.74,1,1,0,120771
-5.839418,-35.201335,5.63,9.58,45.00,6.00,62.00,4.74,1,1,0,122351
-5.839418,-35.201335,10.35,9.58,45.00,90.00,63.00,4.74,1,1,0,122626
-5.839418,-35.201335,18.63,9.58,45.00,90.00,64.00,4.74,1,1,0,122907
-5.839418,-35.201335,25.23,9.58,45.00,90.00,63.00,4.74,1,1,0,123207
-5.839398,-35.201335,53.91,9.58,45.00,90.00,66.00,4.74,1,1,0,124766
-5.839398,-35.201335,57.85,9.58,45.00,90.00,66.00,4.74,1,1,0,125050
-5.839390,-35.201335,62.29,9.58,45.00,90.00,65.00,4.74,1,1,0,125332
-5.839390,-35.201335,65.65,37.93,45.00,90.00,65.00,4.61,0,1,0,125617
-5.839390,-35.201335,68.39,37.93,0.00,90.00,64.00,4.61,0,1,0,125901
-5.839378,-35.201316,103.82,50.92,45.00,90.00,68.00,4.35,0,1,0,128602
-5.839385,-35.201297,137.43,98.19,0.00,90.00,91.00,4.09,0,1,0,131022
-5.839392,-35.201290,149.13,98.19,0.00,90.00,90.00,4.09,0,1,0,131596
-5.839400,-35.201286,-174.96,149.13,-45.00,90.00,98.00,4.33,0,1,0,133194
-5.839410,-35.201282,-157.57,149.13,-45.00,90.00,97.00,4.33,0,1,0,133773
-5.839410,-35.201282,-148.76,149.13,-45.00,90.00,97.00,4.33,0,1,0,134056
-5.839422,-35.201286,-139.42,174.93,-45.00,90.00,97.00,4.37,0,1,0,134348
-5.839422,-35.201286,-130.19,174.93,-45.00,90.00,97.00,4.37,0,1,0,134642
-5.839422,-35.201286,-120.23,174.93,-45.00,90.00,100.00,4.37,0,1,0,134923
-5.839422,-35.201286,-111.23,174.93,-45.00,90.00,97.00,4.37,0,1,0,135214
-5.839437,-35.201316,-37.78,227.41,-135.00,90.00,98.00,3.98,0,1,0,137942
-5.839437,-35.201316,-29.84,227.41,-135.00,90.00,98.00,3.98,0,1,0,138235
-5.839422,-35.201335,-24.19,227.41,180.00,-90.00,97.00,3.98,0,1,0,139519
-5.839422,-35.201335,-13.95,227.41,180.00,-90.00,98.00,3.98,0,1,0,139808
-5.839422,-35.201335,-3.51,227.41,135.00,-90.00,98.00,3.98,0,1,0,140085
-5.839412,-35.201343,-5.29,227.41,90.00,-90.00,97.00,3.98,0,1,0,140370
-5.839412,-35.201343,-17.92,227.41,90.00,-90.00,97.00,3.98,0,1,0,140653
-5.839383,-35.201358,-78.23,335.13,-90.00,-88.00,98.00,6.33,0,1,0,142813
-5.839373,-35.201366,-108.88,335.13,-90.00,-90.00,97.00,6.33,0,1,0,143674
-5.839373,-35.201366,-118.75,335.13,-90.00,-90.00,97.00,6.33,0,1,0,143965
-5.839368,-35.201385,-156.18,281.10,-90.00,-90.00,100.00,5.57,0,1,0,145140
-5.839370,-35.201396,-163.41,281.10,90.00,-90.00,100.00,5.57,0,1,0,145443
-5.839388,-35.201408,125.23,191.17,0.00,-90.00,97.00,5.02,0,1,0,148173
-5.839402,-35.201408,117.70,191.17,0.00,-90.00,97.00,5.02,0,1,0,148465
-5.839402,-35.201408,114.91,191.17,0.00,20.00,97.00,5.02,0,1,0,148755
-5.839413,-35.201404,138.36,191.17,0.00,0.00,97.00,5.02,0,1,0,150328
-5.839455,-35.201377,136.39,153.53,0.00,2.00,66.00,4.52,0,1,0,153929
-5.839455,-35.201377,135.76,153.53,0.00,2.00,67.00,4.52,0,1,0,154212
-5.839478,-35.201362,132.34,151.97,0.00,2.00,60.00,5.46,0,1,0,155365
-5.839478,-35.201362,133.18,151.97,0.00,2.00,61.00,5.46,1,1,0,155652
-5.839497,-35.201351,128.53,144.59,0.00,-5.00,61.00,4.26,1,1,0,157839
-5.839505,-35.201347,125.20,144.59,45.00,0.00,60.00,4.26,1,1,0,158412
-5.839505,-35.201347,123.94,144.59,0.00,-7.00,60.00,4.26,1,1,0,158694
-5.839505,-35.201347,121.62,144.59,0.00,-12.00,60.00,4.26,1,1,0,158990
-5.839505,-35.201347,118.48,142.93,45.00,-45.00,61.00,4.13,1,1,0,159378
-5.839513,-35.201339,101.44,137.04,45.00,-90.00,61.00,4.19,1,1,0,159890
-5.839513,-35.201339,92.63,137.04,45.00,-90.00,61.00,4.19,1,1,0,160190
-5.839520,-35.201332,76.79,126.54,45.00,-90.00,61.00,4.35,1,1,0,160792
-5.839520,-35.201332,67.01,126.54,45.00,-90.00,61.00,4.35,1,1,0,161098
-5.839525,-35.201320,58.28,126.54,45.00,-90.00,60.00,4.35,1,1,0,161401
-5.839525,-35.201320,49.40,126.54,90.00,-90.00,61.00,4.35,1,1,0,161698
-5.839525,-35.201320,42.03,126.54,90.00,-90.00,61.00,4.35,1,1,0,162011
-5.839525,-35.201320,34.36,126.54,90.00,-90.00,61.00,4.35,1,1,0,162301
-5.839518,-35.201305,16.35,126.54,90.00,-7.00,60.00,4.35,1,1,0,163857
-5.839518,-35.201305,25.23,126.54,90.00,0.00,60.00,4.35,1,1,0,164140
-5.839508,-35.201297,33.16,126.54,135.00,-54.00,60.00,4.35,1,1,0,164423
-5.839508,-35.201297,34.06,126.54,135.00,-59.00,61.00,4.35,1,1,0,164713
-5.839508,-35.201297,29.05,126.54,135.00,-27.00,61.00,4.35,1,1,0,165003
-5.839497,-35.201290,31.46,126.54,90.00,2.00,61.00,4.35,1,1,0,165284
-5.839497,-35.201290,38.55,126.54,45.00,2.00,61.00,4.35,1,1,0,165593
-5.839487,-35.201286,43.03,28.52,45.00,-90.00,61.00,4.63,1,1,0,167165
-5.839478,-35.201278,37.34,28.52,45.00,-90.00,61.00,4.63,1,1,0,167450
-5.839478,-35.201278,29.50,28.52,45.00,-90.00,61.00,4.63,1,1,0,167736
-5.839478,-35.201278,15.36,28.52,0.00,-90.00,60.00,4.63,1,1,0,168301
-5.839470,-35.201271,7.78,28.52,0.00,-90.00,60.00,4.63,1,1,0,168590
-5.839460,-35.201271,-23.27,17.39,-45.00,-90.00,61.00,4.30,1,1,0,169871
-5.839460,-35.201271,-31.39,17.39,-45.00,-90.00,61.00,4.30,1,1,0,170150
-5.839452,-35.201271,-38.94,17.39,-45.00,-90.00,61.00,4.30,1,1,0,170440
-5.839452,-35.201271,-46.29,17.39,-45.00,-90.00,61.00,4.30,1,1,0,170722
-5.839452,-35.201271,-54.56,17.39,-45.00,-90.00,61.00,4.30,1,1,0,171017
-5.839442,-35.201271,-62.05,17.39,-45.00,-90.00,60.00,4.30,1,1,0,171295
-5.839435,-35.201278,-127.68,313.01,-45.00,-90.00,60.00,4.06,1,1,0,173760
-5.839435,-35.201278,-136.29,313.01,-45.00,-90.00,60.00,4.06,1,1,0,174046
-5.839433,-35.201309,-128.50,232.07,-90.00,4.00,60.00,3.39,1,1,0,176477
-5.839433,-35.201309,-128.09,232.07,-90.00,4.00,61.00,3.39,1,1,0,176766
-5.839433,-35.201309,-127.82,232.07,-90.00,4.00,61.00,3.39,1,1,0,177051
-5.839445,-35.201320,-128.43,232.07,-135.00,4.00,60.00,3.39,1,1,0,177331
-5.839450,-35.201328,-129.44,232.07,-90.00,6.00,61.00,3.39,1,1,0,179785
-5.839450,-35.201328,-129.48,232.07,-90.00,4.00,61.00,3.39,1,1,0,180072
-5.839462,-35.201347,-127.60,232.07,-90.00,9.00,60.00,3.39,1,1,0,180359
-5.839462,-35.201347,-126.72,232.07,-45.00,9.00,60.00,3.39,1,1,0,180645
-5.839462,-35.201347,-126.34,232.07,-45.00,6.00,58.00,3.39,1,1,0,180925
-5.839467,-35.201358,-123.37,242.70,-45.00,6.00,60.00,3.94,1,1,0,182800
-5.839467,-35.201358,-118.49,242.70,-45.00,60.00,58.00,3.94,1,1,0,183080
-5.839477,-35.201377,-111.85,242.70,-45.00,81.00,57.00,3.94,1,1,0,183362
-5.839477,-35.201377,-104.53,242.70,-90.00,67.00,57.00,3.94,1,1,0,183639
-5.839477,-35.201377,-90.51,247.80,-90.00,83.00,57.00,4.04,1,1,0,184215
-5.839478,-35.201389,-62.97,253.85,-135.00,90.00,58.00,3.94,1,1,0,185792
-5.839478,-35.201404,-47.18,253.85,-135.00,90.00,57.00,3.94,1,1,0,186670
-5.839478,-35.201404,-39.99,253.85,-135.00,90.00,58.00,3.94,1,1,0,186960
-5.839478,-35.201404,-32.16,253.85,-135.00,90.00,57.00,3.94,1,1,0,187245
-5.839457,-35.201416,33.02,330.58,45.00,90.00,60.00,3.59,1,1,0,190017
-5.839457,-35.201416,39.23,330.58,45.00,90.00,58.00,3.59,1,1,0,190304
-5.839448,-35.201416,45.50,330.58,45.00,90.00,58.00,3.59,1,1,0,190592
-5.839448,-35.201416,50.97,6.67,90.00,90.00,60.00,4.02,1,1,0,190879
-5.839438,-35.201408,61.37,6.67,45.00,90.00,58.00,4.02,1,1,0,191448
-5.839438,-35.201408,65.93,27.77,45.00,90.00,58.00,3.94,1,1,0,191736
-5.839425,-35.201393,89.78,27.77,45.00,90.00,60.00,3.94,1,1,0,193605
-5.839425,-35.201393,93.32,27.77,45.00,90.00,60.00,3.94,1,1,0,193889
-5.839425,-35.201393,95.08,27.77,45.00,90.00,61.00,3.94,1,1,0,194173
-5.839430,-35.201358,136.26,105.25,0.00,90.00,60.00,3.69,1,1,0,197513
-5.839430,-35.201358,141.21,123.45,0.00,90.00,61.00,3.54,1,1,0,197793
-5.839430,-35.201358,145.98,123.45,0.00,90.00,61.00,3.54,1,1,0,198074
-5.839437,-35.201351,150.63,123.45,0.00,90.00,61.00,3.54,1,1,0,198367
-5.839437,-35.201351,155.40,123.45,0.00,90.00,61.00,3.54,1,1,0,198656
-5.839437,-35.201351,162.06,123.45,0.00,90.00,61.00,3.54,1,1,0,198943
-5.839453,-35.201347,-152.54,181.41,-45.00,90.00,61.00,3.43,1,1,0,200829
-5.839453,-35.201347,-146.59,181.41,-45.00,9.00,61.00,3.43,1,1,0,201111
-5.839462,-35.201351,-145.01,181.41,-45.00,4.00,60.00,3.43,1,1,0,201401
-5.839462,-35.201351,-143.45,181.41,-45.00,4.00,61.00,3.43,1,1,0,201685
-5.839482,-35.201366,-162.33,222.16,-45.00,-90.00,61.00,3.59,1,1,0,204730
-5.839482,-35.201366,-156.03,222.16,-45.00,-90.00,61.00,3.59,1,1,0,205012
-5.839482,-35.201366,-157.26,222.16,-45.00,-90.00,84.00,3.59,1,1,0,205298
-5.839487,-35.201377,-162.89,222.16,-45.00,-90.00,97.00,3.59,1,1,0,205586
-5.839487,-35.201377,-161.13,214.23,-45.00,-90.00,98.00,3.04,1,1,0,205879
-5.839502,-35.201389,-152.03,219.14,-45.00,-90.00,98.00,3.61,1,1,0,207734
-5.839502,-35.201389,-158.71,219.14,-45.00,-90.00,100.00,3.61,1,1,0,208017
-5.839502,-35.201389,-165.39,219.14,-45.00,-90.00,97.00,3.61,1,1,0,208304
-5.839508,-35.201393,-179.55,219.14,-45.00,-90.00,98.00,3.61,1,1,0,208889
-5.839508,-35.201393,172.80,219.14,0.00,-90.00,98.00,3.61,1,1,0,209182
-5.839515,-35.201400,166.48,219.14,0.00,-90.00,98.00,3.61,1,1,0,209465
-5.839525,-35.201404,113.87,208.53,45.00,-90.00,97.00,4.17,1,1,0,211333
-5.839535,-35.201404,105.08,208.53,45.00,-90.00,97.00,4.17,1,1,0,211627
-5.839543,-35.201396,74.76,126.09,0.00,-90.00,98.00,4.44,1,1,0,212776
-5.839547,-35.201385,43.89,126.09,45.00,-90.00,97.00,4.44,1,1,0,214079
-5.839545,-35.201370,20.86,94.51,0.00,-90.00,98.00,5.09,1,1,0,214942
-5.839545,-35.201370,13.91,94.51,0.00,-90.00,97.00,5.09,1,1,0,215231
-5.839540,-35.201358,5.04,94.51,45.00,-90.00,97.00,5.09,1,1,0,215520
-5.839515,-35.201347,23.69,47.25,45.00,0.00,97.00,5.19,1,1,0,217657
-5.839515,-35.201347,23.19,47.25,90.00,0.00,98.00,5.19,1,1,0,217948
-5.839515,-35.201347,21.08,47.25,90.00,0.00,98.00,5.19,1,1,0,218254
-5.839502,-35.201343,20.79,20.56,0.00,2.00,100.00,5.11,1,1,0,219102
-5.839450,-35.201324,23.64,19.94,45.00,2.00,97.00,5.50,1,1,0,222471
-5.839450,-35.201324,30.95,19.94,45.00,2.00,98.00,5.50,1,1,0,222758
-5.839450,-35.201324,28.31,19.94,45.00,2.00,98.00,5.50,1,1,0,223058
-5.839437,-35.201324,26.14,19.94,45.00,2.00,97.00,5.50,1,1,0,223345
-5.839437,-35.201324,24.73,19.94,45.00,2.00,97.00,5.50,1,1,0,223626
-5.839437,-35.201324,23.72,19.94,45.00,-5.00,98.00,5.50,1,1,0,223918
-5.839412,-35.201316,37.04,25.76,0.00,-90.00,98.00,5.54,1,1,0,225781
-5.839412,-35.201316,25.68,25.76,45.00,-90.00,98.00,5.54,1,1,0,226062
-5.839402,-35.201313,24.12,25.76,45.00,-90.00,98.00,5.54,1,1,0,226353
-5.839402,-35.201313,32.81,25.76,45.00,-90.00,97.00,5.54,1,1,0,226641
-5.839392,-35.201309,43.10,25.76,0.00,-90.00,98.00,5.54,1,1,0,227514
-5.839392,-35.201309,57.86,28.69,0.00,-90.00,53.00,5.28,1,1,0,229090
-5.839372,-35.201297,51.58,39.21,0.00,-90.00,54.00,5.22,1,1,0,229374
-5.839372,-35.201297,46.53,39.21,45.00,-90.00,54.00,5.22,1,1,0,229652
-5.839363,-35.201286,93.26,54.36,-45.00,90.00,55.00,4.20,1,1,0,232081
-5.839355,-35.201274,98.40,54.36,-45.00,90.00,55.00,4.20,1,1,0,232366
-5.839355,-35.201274,103.71,54.36,-90.00,90.00,55.00,4.20,1,1,0,232649
-5.839355,-35.201274,109.90,54.36,-90.00,90.00,44.00,4.20,1,1,0,232949
