Latitude,Longitude,Yaw,Course,WindDir,RudderAngle,SailAngle,Speed,Waypoint,LogState,Autopilot,TimeStamp
-5.839547,-35.201316,175.75,208.42,90.00,2.00,0.00,1.11,0,1,0,371884
-5.839547,-35.201316,176.91,208.42,90.00,2.00,0.00,1.11,0,1,0,372641
-5.839547,-35.201316,177.22,208.42,90.00,2.00,0.00,1.11,0,1,0,373070
-5.839548,-35.201313,178.08,208.42,90.00,2.00,0.00,1.11,0,1,0,373847
-5.839548,-35.201313,178.04,184.50,90.00,2.00,0.00,0.33,0,1,0,374284
-5.839548,-35.201313,-167.59,184.50,90.00,2.00,0.00,0.33,0,1,0,375016
-5.839548,-35.201313,-163.43,25.51,90.00,4.00,0.00,0.35,0,1,0,375468
-5.839548,-35.201313,-163.22,25.51,90.00,0.00,0.00,0.35,0,1,0,376208
-5.839548,-35.201313,-167.36,25.51,90.00,0.00,0.00,0.35,0,1,0,376640
-5.839542,-35.201316,179.87,25.51,90.00,0.00,0.00,0.35,0,1,0,378696
-5.839540,-35.201316,-178.33,25.51,90.00,0.00,0.00,0.35,0,1,0,379875
-5.839540,-35.201316,-177.34,25.51,90.00,0.00,0.00,0.35,0,1,0,380310
-5.839522,-35.201313,-174.38,28.56,90.00,0.00,0.00,2.57,0,1,0,381499
-5.839522,-35.201313,-174.63,28.56,90.00,0.00,0.00,2.57,0,1,0,381934
-5.839518,-35.201297,-176.98,20.25,90.00,0.00,0.00,1.93,0,1,0,385627
-5.839540,-35.201278,177.66,20.25,90.00,0.00,0.00,1.93,0,1,0,387264
-5.839540,-35.201278,175.41,316.59,90.00,0.00,0.00,0.33,0,1,0,387700
-5.839540,-35.201278,174.09,316.59,90.00,0.00,0.00,0.33,0,1,0,388132
-5.839550,-35.201271,172.49,316.59,90.00,-90.00,0.00,0.33,0,1,1,388575
-5.839562,-35.201267,-179.37,306.37,90.00,-90.00,49.00,0.13,0,1,1,390636
-5.839562,-35.201267,-177.65,306.37,90.00,-90.00,49.00,0.13,0,1,1,391073
-5.839575,-35.201263,-175.32,306.37,90.00,-90.00,49.00,0.13,0,1,1,391517
-5.839575,-35.201263,-172.34,306.37,90.00,-90.00,49.00,0.13,0,1,1,391938
-5.839575,-35.201263,-173.34,306.37,90.00,-90.00,49.00,0.13,0,1,1,392375
-5.839582,-35.201263,-174.70,161.25,90.00,-90.00,49.00,1.89,0,1,1,392821
-5.839592,-35.201263,-175.02,161.25,90.00,-90.00,49.00,1.89,0,1,1,393249
-5.839592,-35.201263,-178.60,161.25,90.00,-90.00,49.00,1.89,0,1,1,393680
-5.839603,-35.201267,177.81,161.25,0.00,-90.00,0.00,1.89,0,1,1,398328
-5.839603,-35.201267,-179.53,161.25,0.00,-90.00,0.00,1.89,0,1,1,398764
-5.839603,-35.201267,-178.59,182.63,22.50,-90.00,0.00,0.24,0,1,1,399198
-5.839603,-35.201267,179.20,182.63,22.50,-90.00,11.00,0.24,0,1,1,399642
-5.839588,-35.201286,-113.80,264.86,0.00,-90.00,11.00,0.72,0,1,1,402589
-5.839588,-35.201286,-103.83,264.86,0.00,-90.00,0.00,0.72,0,1,1,403030
-5.839588,-35.201286,-91.34,264.86,22.50,-90.00,0.00,0.72,0,1,1,403474
-5.839588,-35.201286,-83.07,264.86,22.50,-90.00,11.00,0.72,0,1,1,403910
-5.839593,-35.201290,-72.37,247.18,0.00,-90.00,11.00,1.50,0,1,1,404353
-5.839595,-35.201297,-23.29,247.18,0.00,-14.00,0.00,1.50,0,1,1,407286
-5.839595,-35.201297,-20.77,247.18,0.00,-9.00,0.00,1.50,0,1,1,407730
-5.839595,-35.201297,-14.66,247.18,0.00,6.00,0.00,1.50,0,1,1,408167
-5.839575,-35.201309,-11.55,247.18,0.00,18.00,0.00,1.50,0,1,1,408605
-5.839575,-35.201309,-12.33,247.18,0.00,18.00,0.00,1.50,0,1,1,409042
-5.839575,-35.201309,-14.24,247.18,0.00,13.00,0.00,1.50,0,1,1,409474
-5.839577,-35.201313,-15.69,318.93,0.00,4.00,0.00,1.43,0,1,1,411537
-5.839577,-35.201313,-16.53,318.93,0.00,2.00,0.00,1.43,0,1,1,411974
-5.839577,-35.201313,-17.87,318.93,0.00,0.00,0.00,1.43,0,1,1,412408
-5.839580,-35.201313,-19.89,196.80,0.00,-7.00,0.00,0.89,0,1,1,412854
-5.839580,-35.201313,-22.21,196.80,0.00,-12.00,0.00,0.89,0,1,1,413300
-5.839592,-35.201313,-20.29,196.80,0.00,-14.00,0.00,0.89,0,1,1,414468
-5.839592,-35.201313,-20.92,196.80,0.00,-14.00,0.00,0.89,0,1,1,414906
-5.839592,-35.201313,-21.13,196.80,0.00,-12.00,0.00,0.89,0,1,1,415335
-5.839598,-35.201313,-24.96,190.59,0.00,-21.00,0.00,1.63,0,1,1,415771
-5.839598,-35.201313,-32.19,190.59,0.00,-39.00,0.00,1.63,0,1,1,416201
-5.839598,-35.201313,-37.52,190.59,0.00,-59.00,0.00,1.63,0,1,1,416659
-5.839598,-35.201313,-43.54,190.59,0.00,-77.00,0.00,1.63,0,1,1,417100
-5.839600,-35.201313,-46.24,190.59,0.00,-88.00,0.00,1.63,0,1,1,417535
-5.839600,-35.201309,-37.27,190.59,0.00,-63.00,0.00,1.63,0,1,1,419591
-5.839600,-35.201309,-38.29,190.59,0.00,-63.00,0.00,1.63,0,1,1,420028
-5.839600,-35.201305,-38.22,190.59,0.00,-63.00,0.00,1.63,0,1,1,420463
-5.839600,-35.201305,-39.67,190.59,0.00,-66.00,0.00,1.63,0,1,1,420902
-5.839600,-35.201305,-41.22,190.59,0.00,-70.00,0.00,1.63,0,1,1,421347
-5.839597,-35.201309,-42.88,171.69,0.00,-77.00,0.00,0.39,0,1,1,421786
-5.839597,-35.201309,-44.12,171.69,0.00,-81.00,0.00,0.39,0,1,1,422225
-5.839585,-35.201313,-34.36,151.49,0.00,-57.00,0.00,1.57,0,1,1,424298
-5.839585,-35.201313,-32.70,151.49,0.00,-50.00,0.00,1.57,0,1,1,424731
-5.839585,-35.201313,-29.83,151.49,0.00,-41.00,0.00,1.57,0,1,1,425178
-5.839570,-35.201316,-29.32,151.49,0.00,-39.00,0.00,1.57,0,1,1,425627
-5.839565,-35.201320,-29.42,188.26,0.00,-36.00,0.00,1.63,0,1,1,427265
-5.839565,-35.201320,-30.94,188.26,0.00,-41.00,0.00,1.63,0,1,1,427712
-5.839565,-35.201320,-32.14,188.26,0.00,-45.00,0.00,1.63,0,1,1,428156
-5.839563,-35.201320,-33.94,188.26,0.00,-50.00,0.00,1.63,0,1,1,428601
-5.839563,-35.201320,-36.50,188.26,0.00,-57.00,0.00,1.63,0,1,1,429039
-5.839563,-35.201320,-54.79,124.81,0.00,-90.00,0.00,1.20,0,1,1,430664
-5.839563,-35.201320,-59.66,124.81,0.00,-90.00,0.00,1.20,0,1,1,431108
-5.839558,-35.201324,-63.48,124.81,0.00,-90.00,0.00,1.20,0,1,1,431544
-5.839558,-35.201324,-64.55,124.81,0.00,-90.00,0.00,1.20,0,1,1,431978
-5.839558,-35.201324,-63.89,124.81,0.00,-90.00,0.00,1.20,0,1,1,432418
-5.839558,-35.201324,-63.48,164.40,0.00,-90.00,0.00,0.72,0,1,1,432849
-5.839582,-35.201313,-89.52,152.76,-22.50,-90.00,0.00,2.57,0,1,1,435794
-5.839582,-35.201313,-94.85,152.76,22.50,-90.00,11.00,2.57,0,1,1,436229
-5.839582,-35.201313,-84.28,152.76,22.50,-90.00,11.00,2.57,0,1,1,436687
-5.839582,-35.201313,-76.28,152.76,22.50,-90.00,11.00,2.57,0,1,1,437119
-5.839590,-35.201313,-11.19,152.76,-22.50,18.00,11.00,2.57,0,1,1,439617
-5.839590,-35.201313,-9.01,152.76,-22.50,20.00,11.00,2.57,0,1,1,440061
-5.839577,-35.201313,-15.15,152.76,-22.50,13.00,11.00,2.57,0,1,1,440490
-5.839577,-35.201313,-13.49,152.76,22.50,0.00,11.00,2.57,0,1,1,440954
-5.839575,-35.201316,-11.64,152.76,0.00,15.00,11.00,2.57,0,1,1,441387
-5.839575,-35.201316,-7.40,157.97,0.00,29.00,0.00,0.13,0,1,1,443000
-5.839570,-35.201313,-7.04,157.97,0.00,29.00,0.00,0.13,0,1,1,443444
-5.839570,-35.201313,-5.25,157.97,0.00,38.00,0.00,0.13,0,1,1,443883
-5.839570,-35.201313,-7.92,339.81,0.00,33.00,0.00,0.22,0,1,1,444324
-5.839570,-35.201313,-13.77,339.81,0.00,22.00,0.00,0.22,0,1,1,444772
-5.839560,-35.201309,-33.26,339.81,0.00,-43.00,0.00,0.22,0,1,1,446808
-5.839560,-35.201309,-33.59,339.81,0.00,-41.00,0.00,0.22,0,1,1,447265
-5.839560,-35.201309,-34.08,339.81,0.00,-45.00,0.00,0.22,0,1,1,447695
-5.839560,-35.201309,-32.71,339.81,0.00,-43.00,0.00,0.22,0,1,1,448124
-5.839550,-35.201297,-33.60,339.81,0.00,-32.00,0.00,0.22,0,1,1,448555
-5.839550,-35.201297,-35.15,339.81,22.50,-32.00,0.00,0.22,0,1,1,449010
-5.839553,-35.201286,-63.91,192.15,0.00,-90.00,0.00,0.28,0,1,1,451931
-5.839553,-35.201286,-63.25,192.15,0.00,-90.00,0.00,0.28,0,1,1,452367
-5.839558,-35.201282,-63.10,310.61,0.00,-90.00,0.00,0.31,0,1,1,452822
-5.839558,-35.201282,-55.17,310.61,0.00,-90.00,0.00,0.31,0,1,1,453270
-5.839555,-35.201278,-35.03,310.61,0.00,-32.00,0.00,0.31,0,1,1,454475
-5.839555,-35.201278,-33.81,310.61,-22.50,-23.00,0.00,0.31,0,1,1,454918
-5.839555,-35.201278,-32.28,310.61,0.00,-18.00,11.00,0.31,0,1,1,455352
-5.839555,-35.201278,-32.47,46.07,0.00,-18.00,0.00,0.70,0,1,1,455780
-5.839555,-35.201278,-30.63,46.07,0.00,-16.00,0.00,0.70,0,1,1,456218
-5.839555,-35.201278,-30.17,46.07,-22.50,-7.00,0.00,0.70,0,1,1,456657
-5.839555,-35.201278,-32.68,46.07,0.00,-16.00,11.00,0.70,0,1,1,457101
-5.839548,-35.201274,-34.52,46.07,-22.50,-21.00,0.00,0.70,0,1,1,457528
-5.839548,-35.201274,-34.92,46.07,-22.50,-23.00,11.00,0.70,0,1,1,459590
-5.839548,-35.201274,-37.93,46.07,-22.50,-32.00,11.00,0.70,0,1,1,460028
-5.839543,-35.201274,-33.60,46.07,-22.50,-23.00,11.00,0.70,0,1,1,460465
-5.839543,-35.201274,-30.56,46.07,22.50,-9.00,11.00,0.70,0,1,1,460896
-5.839543,-35.201274,-28.56,46.07,22.50,-3.00,11.00,0.70,0,1,1,461344
-5.839533,-35.201278,-26.07,46.07,0.00,0.00,0.00,0.70,0,1,0,463396
-5.839533,-35.201278,-24.67,46.07,0.00,0.00,0.00,0.70,0,1,0,463840
-5.839527,-35.201286,-20.74,313.88,0.00,13.00,16.00,2.65,0,1,0,464710
-5.839512,-35.201301,-15.63,313.88,0.00,-14.00,35.00,2.65,0,1,0,465441
-5.839512,-35.201301,-18.35,321.31,0.00,-54.00,35.00,3.43,0,1,0,465889
-5.839512,-35.201301,-4.71,321.31,0.00,-54.00,35.00,3.43,0,1,0,467061
-5.839490,-35.201313,-8.93,321.31,0.00,-63.00,35.00,3.43,0,1,0,467513
-5.839490,-35.201313,-23.69,321.31,0.00,-52.00,35.00,3.43,0,1,0,468264
-5.839480,-35.201320,-10.20,321.31,0.00,-9.00,33.00,3.43,0,1,0,469438
-5.839480,-35.201320,-7.17,321.31,22.50,0.00,35.00,3.43,0,1,0,469873
-5.839480,-35.201320,-6.87,321.31,0.00,0.00,54.00,3.43,0,1,0,471052
-5.839475,-35.201324,-7.02,321.31,0.00,0.00,76.00,3.43,0,1,0,471491
-5.839427,-35.201362,-76.36,344.54,0.00,-90.00,97.00,5.41,0,1,0,479115
-5.839427,-35.201393,-122.04,266.01,0.00,-90.00,97.00,5.15,0,1,0,481171
-5.839435,-35.201400,-142.56,266.01,0.00,-90.00,98.00,5.15,0,1,0,481922
-5.839435,-35.201400,-151.68,266.01,0.00,-90.00,97.00,5.15,0,1,0,482361
-5.839460,-35.201416,175.66,214.59,0.00,-90.00,97.00,4.94,0,1,0,483558
-5.839485,-35.201408,99.82,176.14,0.00,-86.00,100.00,4.87,0,1,0,485597
-5.839490,-35.201400,47.92,91.57,0.00,-88.00,100.00,5.96,0,1,0,486814
-5.839482,-35.201377,-3.29,91.57,0.00,-86.00,75.00,5.96,0,1,0,488873
-5.839438,-35.201400,-5.31,301.51,0.00,90.00,95.00,4.06,0,1,0,494451
-5.839430,-35.201408,15.40,305.22,0.00,90.00,95.00,4.15,0,1,0,495648
-5.839430,-35.201408,22.50,305.22,0.00,90.00,95.00,4.15,0,1,0,496084
-5.839400,-35.201408,72.55,341.11,-22.50,90.00,91.00,4.83,0,1,0,498432
-5.839400,-35.201408,82.85,341.11,22.50,90.00,91.00,4.83,0,1,0,498864
-5.839400,-35.201408,93.24,29.38,22.50,90.00,91.00,4.11,0,1,0,499304
-5.839407,-35.201351,-132.13,119.63,0.00,90.00,97.00,4.59,0,1,0,504546
-5.839447,-35.201393,-112.61,269.98,0.00,-90.00,98.00,4.02,0,1,0,510534
-5.839452,-35.201400,-151.04,231.61,0.00,-32.00,65.00,4.46,0,1,0,512137
-5.839462,-35.201404,-144.17,231.61,0.00,0.00,60.00,4.46,0,1,0,512587
-5.839462,-35.201404,-124.88,231.61,0.00,-90.00,0.00,4.46,0,1,1,514648
-5.839462,-35.201404,-141.32,231.61,0.00,-90.00,11.00,4.46,0,1,1,517157
-5.839505,-35.201412,-148.27,231.61,0.00,-90.00,0.00,4.46,0,1,1,518469
-5.839505,-35.201412,-151.41,231.61,0.00,-90.00,0.00,4.46,0,1,1,518911
-5.839520,-35.201416,-161.46,207.92,0.00,-90.00,0.00,2.30,0,1,1,520990
-5.839520,-35.201416,-163.10,207.92,0.00,-90.00,0.00,2.30,0,1,1,521433
-5.839525,-35.201408,-162.38,207.92,0.00,-90.00,0.00,2.30,0,1,1,523534
-5.839525,-35.201408,-163.36,207.92,0.00,-90.00,0.00,2.30,0,1,1,523982
-5.839525,-35.201408,-164.07,77.18,-22.50,-90.00,11.00,0.09,0,1,1,525167
-5.839525,-35.201408,-164.02,77.18,0.00,-90.00,11.00,0.09,0,1,1,525628
-5.839525,-35.201408,-165.07,77.18,0.00,-90.00,0.00,0.09,0,1,1,526376
-5.839527,-35.201408,-166.70,213.05,0.00,-90.00,0.00,0.93,0,1,1,526843
-5.839530,-35.201404,-169.28,213.05,22.50,-90.00,0.00,0.93,0,1,1,528490
-5.839530,-35.201404,-160.11,178.47,0.00,0.00,3.00,1.13,0,1,0,529646
-5.839530,-35.201404,-154.75,178.47,0.00,0.00,0.00,1.13,0,1,0,530115
-5.839542,-35.201404,-142.39,178.47,0.00,-90.00,0.00,1.13,0,1,0,531727
-5.839553,-35.201404,-131.87,178.47,0.00,90.00,0.00,1.13,0,1,0,532461
-5.839553,-35.201404,-124.35,178.47,0.00,90.00,0.00,1.13,0,1,0,532898
-5.839553,-35.201404,-117.46,178.47,0.00,90.00,0.00,1.13,0,1,0,533335
-5.839553,-35.201404,-110.01,178.47,0.00,90.00,0.00,1.13,0,1,0,534094
-5.839568,-35.201408,-100.19,178.47,0.00,90.00,0.00,1.13,0,1,0,535278
-5.839568,-35.201408,-93.11,178.47,0.00,90.00,0.00,1.13,0,1,0,536152
-5.839570,-35.201404,-81.06,178.47,0.00,90.00,0.00,1.13,0,1,0,537345
-5.839567,-35.201404,-66.64,358.86,0.00,90.00,10.00,1.87,0,1,0,538964
-5.839567,-35.201404,-64.04,358.86,0.00,90.00,20.00,1.87,0,1,0,539401
-5.839553,-35.201408,-61.56,354.22,22.50,90.00,20.00,4.20,0,1,0,540140
-5.839553,-35.201408,-59.51,354.22,22.50,90.00,20.00,4.20,0,1,0,540580
-5.839553,-35.201408,-56.97,354.22,22.50,90.00,21.00,4.20,0,1,0,541015
-5.839553,-35.201408,-52.13,354.22,0.00,90.00,20.00,4.20,0,1,0,541460
-5.839535,-35.201416,-39.57,323.86,0.00,90.00,22.00,3.19,0,1,0,542627
-5.839525,-35.201431,-19.86,313.59,22.50,90.00,55.00,2.54,0,1,0,544255
-5.839525,-35.201431,-19.39,313.59,22.50,-36.00,49.00,2.54,0,1,0,544697
-5.839522,-35.201442,-14.68,313.59,0.00,90.00,51.00,2.54,0,1,0,545874
-5.839523,-35.201446,-6.40,313.59,0.00,90.00,51.00,2.54,0,1,0,546305
-5.839520,-35.201450,13.65,313.59,0.00,90.00,52.00,2.54,0,1,0,547486
-5.839520,-35.201450,20.33,313.59,0.00,90.00,52.00,2.54,0,1,0,547923
-5.839508,-35.201446,33.19,313.59,0.00,90.00,52.00,2.54,0,1,0,548692
-5.839508,-35.201446,40.47,313.59,0.00,90.00,52.00,2.54,0,1,0,549125
-5.839505,-35.201446,47.82,313.59,0.00,90.00,50.00,2.54,0,1,0,549561
-5.839500,-35.201446,70.62,313.59,0.00,90.00,55.00,2.54,0,1,0,550747
-5.839500,-35.201446,80.88,313.59,0.00,90.00,53.00,2.54,0,1,0,551182
-5.839497,-35.201442,100.07,313.59,0.00,18.00,61.00,2.54,0,1,0,551929
-5.839497,-35.201442,109.44,313.59,0.00,2.00,60.00,2.54,0,1,0,552365
-5.839495,-35.201427,124.41,65.84,0.00,31.00,60.00,3.43,0,1,0,553979
-5.839495,-35.201427,133.59,65.84,0.00,67.00,61.00,3.43,0,1,0,554421
-5.839500,-35.201404,157.80,102.64,0.00,4.00,96.00,3.56,0,1,0,555584
-5.839500,-35.201404,166.33,102.64,-22.50,4.00,96.00,3.56,0,1,0,556017
-5.839503,-35.201393,173.63,110.98,-22.50,-50.00,96.00,5.09,0,1,0,556748
-5.839512,-35.201385,168.97,110.98,0.00,-43.00,96.00,5.09,0,1,0,557184
-5.839527,-35.201358,155.43,110.98,22.50,2.00,95.00,5.09,0,1,0,559978
-5.839527,-35.201358,165.20,110.98,-22.50,-77.00,95.00,5.09,0,1,0,560415
-5.839542,-35.201343,-166.60,116.02,0.00,2.00,0.00,4.11,0,1,0,561584
-5.839542,-35.201343,-160.50,116.02,0.00,2.00,0.00,4.11,0,1,0,562020
-5.839542,-35.201343,-151.41,116.02,0.00,-3.00,0.00,4.11,0,1,0,562460
-5.839560,-35.201335,-138.38,142.92,0.00,0.00,0.00,4.76,0,1,0,563635
-5.839560,-35.201335,-135.95,142.92,0.00,0.00,0.00,4.76,0,1,0,564084
-5.839563,-35.201335,-132.21,142.92,0.00,0.00,0.00,4.76,0,1,0,564519
-5.839563,-35.201335,-131.14,142.92,0.00,0.00,0.00,4.76,0,1,0,564838
-5.839563,-35.201335,-127.28,142.92,0.00,0.00,0.00,4.76,0,1,0,565284
-5.839563,-35.201335,-126.38,142.92,0.00,0.00,0.00,4.76,0,1,0,565728
-5.839567,-35.201339,-123.90,142.92,22.50,0.00,0.00,4.76,0,1,0,566467
-5.839567,-35.201339,-120.49,142.92,0.00,0.00,0.00,4.76,0,1,0,566923
-5.839567,-35.201339,-118.42,142.92,0.00,0.00,0.00,4.76,0,1,0,567663
-5.839567,-35.201339,-117.67,142.92,0.00,0.00,0.00,4.76,0,1,0,568114
-5.839570,-35.201343,-112.87,142.92,22.50,0.00,0.00,4.76,0,1,0,569292
-5.839572,-35.201343,-111.69,215.73,22.50,0.00,0.00,0.59,0,1,0,569753
-5.839570,-35.201343,-110.03,215.73,22.50,0.00,0.00,0.59,0,1,0,570472
-5.839570,-35.201343,-106.92,215.73,22.50,0.00,0.00,0.59,0,1,0,570928
-5.839567,-35.201343,-103.83,250.76,0.00,0.00,0.00,0.41,0,1,0,572123
-5.839568,-35.201343,-101.54,250.76,0.00,0.00,0.00,0.41,0,1,0,572550
-5.839568,-35.201343,-101.12,250.76,-22.50,0.00,0.00,0.41,0,1,0,572988
-5.839568,-35.201343,-99.95,250.76,0.00,0.00,0.00,0.41,0,1,0,573748
-5.839575,-35.201343,-96.91,250.76,0.00,0.00,0.00,0.41,0,1,0,574937
-5.839575,-35.201343,-92.71,250.76,0.00,0.00,0.00,0.41,0,1,0,575378
-5.839575,-35.201347,-92.97,258.86,0.00,0.00,0.00,1.20,0,1,0,576125
-5.839575,-35.201347,-94.53,258.86,-22.50,0.00,0.00,1.20,0,1,0,576559
-5.839572,-35.201354,-93.35,301.93,22.50,0.00,0.00,0.80,0,1,0,577737
-5.839572,-35.201354,-94.49,301.93,22.50,0.00,0.00,0.80,0,1,0,578175
-5.839572,-35.201354,-97.41,301.93,0.00,0.00,0.00,0.80,0,1,0,578911
-5.839572,-35.201354,-98.28,301.93,-67.50,0.00,0.00,0.80,0,1,0,579349
-5.839570,-35.201362,-98.17,301.27,0.00,0.00,0.00,1.19,0,1,0,579789
-5.839570,-35.201362,-102.58,301.27,0.00,0.00,0.00,1.19,0,1,0,580950
-5.839570,-35.201362,-107.18,301.27,22.50,0.00,0.00,1.19,0,1,0,581397
-5.839568,-35.201366,-71.71,170.31,45.00,0.00,0.00,0.91,0,1,0,583011
-5.839567,-35.201362,-63.55,170.31,22.50,0.00,0.00,0.91,0,1,0,583447
-5.839567,-35.201362,-44.83,147.98,0.00,0.00,30.00,0.98,0,1,0,584608
-5.839567,-35.201362,-41.23,147.98,0.00,0.00,31.00,0.98,0,1,0,585044
-5.839568,-35.201358,-38.54,147.98,0.00,0.00,31.00,0.98,0,1,0,585484
-5.839568,-35.201358,-25.12,147.98,-90.00,49.00,31.00,0.98,0,1,0,586656
-5.839568,-35.201358,-18.93,147.98,-90.00,51.00,32.00,0.98,0,1,0,587095
-5.839572,-35.201358,-14.12,147.98,-90.00,54.00,31.00,0.98,0,1,0,587528
-5.839577,-35.201358,-2.77,147.98,-90.00,22.00,32.00,0.98,0,1,0,588711
-5.839577,-35.201358,1.84,147.98,-45.00,0.00,31.00,0.98,0,1,0,589155
-5.839567,-35.201366,23.53,327.65,112.50,0.00,31.00,2.94,0,1,0,590766
-5.839567,-35.201366,21.53,327.65,112.50,0.00,31.00,2.94,0,1,0,591203
-5.839567,-35.201366,19.11,327.65,112.50,0.00,31.00,2.94,0,1,0,591634
-5.839567,-35.201366,18.83,327.65,112.50,0.00,94.00,2.94,0,1,0,592371
-5.839547,-35.201366,18.73,8.03,112.50,0.00,95.00,4.35,0,1,0,592812
-5.839530,-35.201366,18.79,8.03,45.00,0.00,28.00,4.35,0,1,0,594153
-5.839530,-35.201366,26.67,8.03,112.50,-63.00,28.00,4.35,0,1,0,595330
-5.839512,-35.201362,35.30,16.62,112.50,-72.00,29.00,3.32,0,1,0,595767
-5.839512,-35.201362,28.66,16.62,112.50,-90.00,2.00,3.32,0,1,0,596220
-5.839512,-35.201362,33.64,16.62,112.50,-90.00,0.00,3.32,0,1,0,596961
-5.839512,-35.201362,40.07,16.62,45.00,-90.00,30.00,3.32,0,1,0,597389
-5.839493,-35.201358,32.93,22.96,22.50,-90.00,40.00,3.80,0,1,0,597830
-5.839487,-35.201358,48.11,22.96,112.50,-90.00,29.00,3.80,0,1,0,599000
-5.839487,-35.201358,42.71,22.96,112.50,-90.00,28.00,3.80,0,1,0,599440
-5.839480,-35.201354,58.77,26.75,112.50,-90.00,29.00,3.37,0,1,0,600633
-5.839480,-35.201354,64.48,26.75,112.50,0.00,29.00,3.37,0,1,0,601066
-5.839465,-35.201347,74.13,26.75,45.00,0.00,28.00,3.37,0,1,0,601502
-5.839460,-35.201343,91.04,41.09,112.50,90.00,0.00,3.39,0,1,0,602689
-5.839460,-35.201343,91.06,41.09,22.50,0.00,0.00,3.39,0,1,0,603126
-5.839455,-35.201335,88.86,41.09,112.50,0.00,0.00,3.39,0,1,0,603460
-5.839455,-35.201335,86.51,41.09,112.50,0.00,0.00,3.39,0,1,0,603908
-5.839450,-35.201328,80.50,49.42,112.50,0.00,0.00,2.20,0,1,0,604339
-5.839448,-35.201320,68.62,49.42,112.50,0.00,0.00,2.20,0,1,0,605521
-5.839448,-35.201320,65.36,49.42,112.50,0.00,0.00,2.20,0,1,0,605973
-5.839448,-35.201320,53.59,49.42,112.50,0.00,0.00,2.20,0,1,0,606416
-5.839447,-35.201316,38.83,64.84,135.00,0.00,0.00,1.65,0,1,0,607195
-5.839447,-35.201316,33.00,64.84,135.00,0.00,0.00,1.65,0,1,0,607545
-5.839447,-35.201316,28.73,64.84,157.50,-77.00,0.00,1.65,0,1,0,608027
-5.839447,-35.201316,23.17,64.84,157.50,-90.00,0.00,1.65,0,1,0,608800
-5.839447,-35.201316,19.26,64.84,-157.50,-90.00,25.00,1.65,0,1,0,609602
-5.839447,-35.201316,11.12,64.84,-157.50,-90.00,24.00,1.65,0,1,0,610407
-5.839443,-35.201316,1.25,40.91,-112.50,-88.00,25.00,0.89,0,1,0,611197
-5.839443,-35.201316,-3.22,40.91,-135.00,-86.00,25.00,0.89,0,1,0,611652
-5.839435,-35.201316,-11.50,40.91,-112.50,-86.00,23.00,0.89,0,1,0,612432
-5.839435,-35.201316,-22.61,341.49,-112.50,-88.00,24.00,2.11,0,1,0,613240
-5.839423,-35.201320,-36.64,341.49,112.50,-81.00,24.00,2.11,0,1,0,614518
-5.839423,-35.201320,-41.61,341.49,112.50,-84.00,25.00,2.11,0,1,0,614844
-5.839423,-35.201320,-51.23,341.49,112.50,-84.00,36.00,2.11,0,1,0,615637
-5.839423,-35.201320,-57.37,341.49,112.50,-81.00,35.00,2.11,0,1,0,616109
-5.839408,-35.201332,-76.51,341.49,67.50,-86.00,65.00,2.11,0,1,0,617309
-5.839408,-35.201332,-94.21,341.49,67.50,-86.00,89.00,2.11,0,1,0,618216
-5.839408,-35.201339,-100.84,341.49,45.00,4.00,28.00,2.11,0,1,0,618836
-5.839412,-35.201347,-81.11,270.93,-67.50,9.00,27.00,3.02,0,1,0,619656
-5.839412,-35.201347,-78.13,270.93,67.50,2.00,24.00,3.02,0,1,0,620070
-5.839415,-35.201354,-76.87,236.80,67.50,2.00,23.00,3.32,0,1,0,620474
-5.839415,-35.201354,-75.25,236.80,67.50,2.00,0.00,3.32,0,1,0,620882
-5.839415,-35.201354,-71.88,236.80,67.50,2.00,0.00,3.32,0,1,0,621291
-5.839415,-35.201354,-69.28,236.80,67.50,-90.00,0.00,3.32,0,1,1,621692
-5.839415,-35.201354,-71.76,236.80,67.50,-90.00,36.00,3.32,0,1,1,622118
-5.839423,-35.201377,-69.52,270.40,67.50,-90.00,36.00,2.48,0,1,1,624300
-5.839423,-35.201377,-75.74,270.40,67.50,-90.00,36.00,2.48,0,1,1,624705
-5.839423,-35.201377,-84.28,270.40,67.50,-90.00,36.00,2.48,0,1,1,625112
-5.839423,-35.201393,-104.97,270.40,67.50,-90.00,36.00,2.48,0,1,1,626349
-5.839432,-35.201412,-139.26,262.45,0.00,-90.00,0.00,3.26,0,1,1,628946
-5.839432,-35.201412,-145.74,262.45,0.00,-90.00,0.00,3.26,0,1,1,629351
-5.839438,-35.201416,-160.90,206.07,22.50,-90.00,11.00,2.83,0,1,1,630176
-5.839452,-35.201416,167.99,155.88,22.50,90.00,11.00,2.52,0,1,1,632740
-5.839458,-35.201408,158.71,155.88,0.00,90.00,0.00,2.52,0,1,1,636137
-5.839477,-35.201358,-163.58,111.88,0.00,-90.00,0.00,1.39,0,1,1,644656
-5.839497,-35.201351,-132.02,160.38,67.50,-90.00,0.00,1.63,0,1,1,647168
-5.839512,-35.201358,-148.41,194.22,0.00,-90.00,0.00,0.96,0,1,1,651455
-5.839527,-35.201366,-157.99,208.49,0.00,-90.00,0.00,3.13,0,1,1,652333
-5.839548,-35.201366,167.80,161.43,0.00,90.00,0.00,2.67,0,1,1,655707
