Date,TimeStamp,Latitude,Longitude,Wind Direction,Wind Speed,Rudder Angle,Thruster Power,GPS Course,GPS Speed,Yaw,Pitch,Roll,Magnetometer Heading,Temperature,Pressure,Altitude,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Going to waypoint,Autopilot on?
15/11/2018 12:47:28,320.20,-5.839585,-35.201370,22.50,0.00,90.00,61.00,40.57,3.30,63.99,-1.29,-3.77,-157.54,36.10,1003.62,147.57,9.63,-13.05,265.27,-0.01,-0.01,-0.24,-76.27,31.12,-76.27,0,1
15/11/2018 12:47:28,320.55,-5.839585,-35.201370,45.00,0.00,90.00,11.00,40.57,3.30,71.75,-2.50,-3.90,-164.51,36.10,1003.46,147.57,7.60,-25.10,266.30,-0.01,-0.00,-0.22,-76.27,20.33,-76.27,0,1
15/11/2018 12:47:29,320.92,-5.839575,-35.201366,45.00,0.00,90.00,24.00,40.57,3.30,77.64,-4.10,-3.78,-170.65,36.10,1003.53,148.08,-3.55,-16.06,265.27,-0.08,-0.06,-0.20,-74.15,10.37,-74.15,0,1
15/11/2018 12:47:29,321.29,-5.839575,-35.201366,45.00,0.00,90.00,24.00,40.57,3.30,83.34,-4.50,-1.15,-179.05,36.10,1003.56,147.57,10.65,-3.01,252.91,-0.03,0.09,-0.12,-74.15,0.00,-74.15,0,1
15/11/2018 12:47:29,321.66,-5.839575,-35.201366,45.00,0.00,90.00,24.00,40.57,3.30,88.99,-1.07,-3.59,178.14,36.20,1003.53,148.08,-4.56,-11.04,259.09,0.03,-0.02,-0.14,-74.15,-2.07,-74.15,0,1
15/11/2018 12:47:29,322.03,-5.839575,-35.201366,45.00,0.00,90.00,24.00,40.57,3.30,93.55,-4.87,-2.83,173.61,36.20,1003.46,148.66,1.52,-21.08,271.45,-0.00,0.02,-0.14,-74.15,-9.13,-74.15,0,1
15/11/2018 12:47:31,322.40,-5.839560,-35.201351,45.00,0.00,90.00,24.00,40.57,3.30,98.40,-4.48,-3.79,169.32,36.20,1003.59,148.66,6.59,-21.08,261.15,-0.02,0.04,-0.14,-69.92,-14.52,-69.92,0,1
15/11/2018 12:47:31,322.77,-5.839560,-35.201351,45.00,0.00,90.00,24.00,40.57,3.30,103.64,-1.34,-2.54,163.39,36.20,1003.59,148.08,2.53,-25.10,264.24,0.04,0.00,-0.17,-67.37,-21.58,-67.37,0,1
15/11/2018 12:47:31,323.14,-5.839560,-35.201351,45.00,0.00,90.00,24.00,40.57,3.30,108.93,-1.95,-3.37,157.63,36.20,1003.53,148.08,12.67,-16.06,261.15,0.07,0.01,-0.17,-66.10,-29.46,-66.10,0,1
15/11/2018 12:47:32,323.52,-5.839553,-35.201343,45.00,0.00,90.00,24.00,40.57,3.30,112.93,-2.32,-0.99,154.11,36.20,1003.53,148.33,16.73,-18.07,264.24,0.01,0.03,-0.10,-63.98,-32.78,-63.98,0,1
15/11/2018 12:47:32,323.89,-5.839553,-35.201343,22.50,0.00,90.00,24.00,40.57,3.30,117.20,-4.85,-3.28,150.06,36.20,1003.62,148.33,-1.52,-22.09,262.18,-0.00,-0.00,-0.13,-61.44,-37.34,-61.44,0,1
15/11/2018 12:47:32,324.25,-5.839553,-35.201343,22.50,0.00,90.00,11.00,40.57,3.30,120.65,-5.73,-2.35,147.04,36.20,1003.56,147.82,0.51,-21.08,262.18,-0.02,-0.06,-0.08,-60.59,-40.66,-60.59,0,1
15/11/2018 12:47:33,324.61,-5.839548,-35.201335,22.50,0.00,90.00,11.00,81.96,2.48,121.44,-3.91,-0.45,146.17,36.20,1003.46,148.08,-5.58,-20.08,260.12,0.02,0.05,0.05,-61.02,-41.91,-61.02,0,1
15/11/2018 12:47:33,324.97,-5.839548,-35.201335,22.50,0.00,90.00,11.00,81.96,2.48,121.46,-4.02,-2.01,148.06,36.20,1003.59,147.82,-1.52,-19.07,259.09,0.01,-0.07,-0.00,-60.17,-38.59,-60.17,0,1
15/11/2018 12:47:33,325.34,-5.839548,-35.201335,22.50,0.00,90.00,11.00,81.96,2.48,119.37,-3.15,-0.88,150.88,36.20,1003.53,147.82,-5.58,-19.07,257.03,0.07,-0.01,0.12,-63.14,-36.10,-63.14,0,1
15/11/2018 12:47:33,325.72,-5.839548,-35.201335,22.50,0.00,90.00,11.00,81.96,2.48,114.07,-3.27,-0.62,158.30,36.30,1003.53,148.33,-8.62,-18.07,264.24,0.01,-0.08,0.18,-66.53,-27.80,-66.53,0,1
15/11/2018 12:47:35,326.09,-5.839545,-35.201324,22.50,0.00,90.00,11.00,81.96,2.48,107.91,-4.43,-1.16,167.06,36.30,1003.65,147.07,0.51,-19.07,265.27,-0.04,0.01,0.19,-71.19,-17.43,-71.19,0,1
15/11/2018 12:47:35,326.44,-5.839545,-35.201324,45.00,0.00,90.00,0.00,81.96,2.48,101.29,-3.01,-2.02,173.84,36.30,1003.53,147.82,-2.53,-19.07,256.00,0.06,-0.00,0.12,-72.88,-9.13,-72.88,0,0
15/11/2018 12:47:35,326.79,-5.839545,-35.201324,90.00,0.00,0.00,0.00,81.96,2.48,93.03,-4.25,-0.68,-177.12,36.30,1003.59,147.32,3.55,-23.09,256.00,0.03,0.16,0.22,-73.31,2.07,-73.31,0,0
15/11/2018 12:47:35,327.14,-5.839545,-35.201324,45.00,0.00,0.00,0.00,81.96,2.48,89.32,-4.02,-4.00,-173.74,36.30,1003.53,147.07,3.55,-17.07,265.27,0.05,-0.08,-0.06,-75.42,6.64,-75.42,0,0
15/11/2018 12:47:35,327.48,-5.839545,-35.201324,90.00,0.00,0.00,0.00,81.96,2.48,87.97,-2.83,-3.23,-175.33,36.30,1003.56,148.66,15.71,-22.09,260.12,-0.00,0.00,-0.03,-74.15,4.56,-74.15,0,0
15/11/2018 12:47:35,327.82,-5.839545,-35.201324,90.00,0.00,0.00,0.00,81.96,2.48,83.83,-4.45,-2.06,-171.38,36.30,1003.46,147.57,1.52,-22.09,263.21,0.00,0.05,0.15,-74.58,9.54,-74.58,0,0
15/11/2018 12:47:35,328.17,-5.839545,-35.201324,90.00,0.00,0.00,0.00,81.96,2.48,84.05,-3.36,28.15,-167.06,36.20,1003.46,148.66,1.52,-41.16,307.51,0.07,0.00,-0.02,-75.00,11.62,-75.00,0,0
15/11/2018 12:47:35,328.51,-5.839545,-35.201324,112.50,0.00,0.00,0.00,81.96,2.48,81.08,-3.91,-0.62,-166.83,36.20,1003.50,148.33,1.52,-14.05,253.94,-0.05,-0.13,0.04,-74.58,14.94,-74.58,0,0
15/11/2018 12:47:38,328.86,-5.839532,-35.201313,112.50,0.00,0.00,0.00,29.01,1.35,77.48,-3.66,-2.52,-164.65,36.20,1003.53,148.08,0.51,-15.06,253.94,0.01,-0.05,0.08,-75.42,19.50,-75.42,0,0
15/11/2018 12:47:38,329.22,-5.839532,-35.201313,112.50,0.00,0.00,0.00,29.01,1.35,73.83,-3.52,-2.35,-161.83,36.20,1003.53,147.32,1.52,-16.06,262.18,0.00,0.00,0.08,-75.42,23.65,-75.42,0,0
15/11/2018 12:47:39,329.56,-5.839528,-35.201309,135.00,0.00,0.00,0.00,29.01,1.35,71.29,-3.43,-1.84,-159.70,36.30,1003.50,148.08,2.53,-15.06,263.21,0.00,0.16,0.06,-75.42,26.56,-75.42,0,0
15/11/2018 12:47:39,329.90,-5.839528,-35.201309,135.00,0.00,0.00,0.00,29.01,1.35,70.50,-3.58,-3.17,-158.24,36.30,1003.50,147.82,3.55,-16.06,258.06,-0.02,-0.08,-0.06,-74.15,28.63,-74.15,0,0
15/11/2018 12:47:39,330.24,-5.839528,-35.201309,112.50,0.00,0.00,0.00,29.01,1.35,70.63,-2.31,-2.91,-158.44,36.30,1003.56,147.57,1.52,-15.06,260.12,0.08,-0.03,-0.06,-74.58,28.22,-74.58,0,0
15/11/2018 12:47:40,330.60,-5.839525,-35.201309,112.50,0.00,0.00,0.00,6.36,0.78,72.12,-3.26,-3.24,-161.61,36.30,1003.53,148.66,9.63,-18.07,260.12,0.01,0.02,-0.16,-74.58,23.24,-74.58,0,0
15/11/2018 12:47:40,330.95,-5.839525,-35.201309,135.00,0.00,0.00,0.00,6.36,0.78,76.20,-3.77,-2.86,-168.06,36.30,1003.59,148.08,7.60,-17.07,259.09,-0.03,-0.04,-0.19,-74.15,14.11,-74.15,0,0
15/11/2018 12:47:40,331.29,-5.839525,-35.201309,90.00,0.00,0.00,0.00,6.36,0.78,79.76,-3.00,-4.18,-171.64,36.20,1003.59,148.66,3.55,-13.05,256.00,0.02,-0.05,-0.13,-74.15,9.54,-74.15,0,0
15/11/2018 12:47:40,331.63,-5.839525,-35.201309,112.50,0.00,0.00,0.00,6.36,0.78,81.76,-3.80,-1.13,-173.64,36.20,1003.50,147.57,7.60,-15.06,264.24,-0.02,0.15,-0.01,-72.88,7.05,-72.88,0,0
15/11/2018 12:47:40,332.00,-5.839525,-35.201309,112.50,0.00,0.00,0.00,6.36,0.78,83.32,-3.10,-4.52,-175.54,36.20,1003.53,148.08,8.62,-16.06,254.97,0.05,-0.06,-0.07,-74.58,4.56,-74.58,0,0
15/11/2018 12:47:42,332.36,-5.839518,-35.201313,112.50,0.00,0.00,0.00,318.11,1.31,84.02,-3.76,-1.95,-175.35,36.20,1003.53,148.08,5.58,-18.07,259.09,-0.01,0.06,0.03,-74.15,4.56,-74.15,0,0
15/11/2018 12:47:42,332.71,-5.839518,-35.201313,90.00,0.00,0.00,0.00,318.11,1.31,91.13,-5.96,-10.99,179.38,36.20,1003.50,147.82,44.10,-13.05,271.45,-0.05,-0.04,-0.80,-71.19,-2.49,-71.19,0,0
15/11/2018 12:47:42,333.07,-5.839518,-35.201313,45.00,0.00,0.00,0.00,318.11,1.31,119.04,-2.75,-7.41,139.25,36.20,1003.46,148.41,27.88,-7.03,262.18,-0.02,0.12,-1.19,-54.24,-48.96,-54.24,0,0
15/11/2018 12:47:42,333.43,-5.839518,-35.201313,45.00,0.00,0.00,0.00,318.11,1.31,146.91,-1.13,-3.35,104.63,36.10,1003.59,148.41,6.59,-28.11,281.75,0.01,0.56,-0.82,-19.07,-81.33,-19.07,0,0
15/11/2018 12:47:44,333.78,-5.839515,-35.201320,22.50,0.00,0.00,0.00,318.11,1.31,160.84,-6.41,-4.07,95.38,36.10,1003.53,148.08,16.73,-25.10,266.30,-0.15,-0.26,-0.19,-8.05,-85.48,-8.05,0,0
15/11/2018 12:47:44,334.14,-5.839515,-35.201320,22.50,0.00,0.00,0.00,318.11,1.31,175.61,-3.70,-8.20,86.65,36.10,1003.49,147.57,5.58,-17.07,242.61,-0.07,0.29,-0.37,6.78,-89.63,6.78,0,0
15/11/2018 12:47:44,334.50,-5.839515,-35.201320,22.50,0.00,0.00,0.00,318.11,1.31,-175.24,-2.34,-7.58,79.34,36.10,1003.40,148.91,48.16,1.00,263.21,0.09,-0.28,-0.30,16.95,-92.12,16.95,0,0
15/11/2018 12:47:44,334.85,-5.839515,-35.201320,22.50,0.00,0.00,0.00,318.11,1.31,-161.27,0.85,-10.44,71.67,36.10,1003.26,149.58,19.77,18.07,266.30,-0.00,-0.09,-0.52,33.47,-92.95,33.47,0,0
15/11/2018 12:47:44,335.18,-5.839515,-35.201320,22.50,0.00,0.00,0.00,318.11,1.31,-154.06,1.97,-10.72,62.31,36.10,1003.46,148.91,2.53,8.03,266.30,-0.06,-0.20,-0.38,48.31,-90.46,48.31,0,0
15/11/2018 12:47:46,335.53,-5.839522,-35.201320,22.50,0.00,0.00,0.00,318.11,1.31,-153.94,-4.43,-2.14,62.09,36.10,1003.43,149.42,-1.52,-23.09,259.09,-0.03,-0.28,-0.00,46.61,-90.04,46.61,0,0
15/11/2018 12:47:46,335.90,-5.839522,-35.201320,22.50,0.00,0.00,0.00,318.11,1.31,-152.41,-5.29,-2.19,62.28,36.10,1003.37,149.83,-2.53,-22.09,262.18,-0.01,0.12,-0.00,46.61,-91.29,46.61,0,0
15/11/2018 12:47:46,336.26,-5.839522,-35.201320,22.50,0.00,0.00,0.00,159.23,0.98,-152.41,-4.61,-2.45,62.14,36.10,1003.49,148.91,-2.53,-22.09,261.15,0.01,0.09,0.04,47.03,-90.46,47.03,0,0
15/11/2018 12:47:46,336.60,-5.839522,-35.201320,22.50,0.00,0.00,0.00,159.23,0.98,-151.86,-5.04,-4.04,62.16,36.10,1003.35,150.34,6.59,-28.11,261.15,-0.06,0.12,-0.03,47.03,-90.46,47.03,0,0
15/11/2018 12:47:46,336.97,-5.839522,-35.201320,0.00,0.00,0.00,0.00,159.23,0.98,-151.27,-5.01,-1.70,62.14,36.20,1003.26,150.59,0.51,-20.08,251.88,-0.01,0.18,-0.04,47.46,-89.63,47.46,0,0
15/11/2018 12:47:48,337.33,-5.839527,-35.201316,22.50,0.00,0.00,0.00,159.23,0.98,-140.79,5.33,-12.31,53.98,36.20,1003.40,148.91,48.16,6.02,241.58,0.01,0.11,-0.41,65.25,-82.16,65.25,0,0
15/11/2018 12:47:48,337.67,-5.839527,-35.201316,22.50,0.00,0.00,0.00,159.23,0.98,-142.26,-1.50,-5.17,51.94,36.20,1003.53,148.66,-20.78,-8.03,273.51,0.18,-0.55,0.00,63.98,-82.57,63.98,0,0
15/11/2018 12:47:48,338.01,-5.839527,-35.201316,22.50,0.00,0.00,0.00,159.23,0.98,-148.56,1.41,-0.58,54.43,36.30,1003.46,148.08,-2.53,2.01,264.24,0.09,-0.06,0.41,58.05,-83.82,58.05,0,0
15/11/2018 12:47:49,338.36,-5.839530,-35.201316,67.50,0.00,0.00,0.00,123.75,1.28,-144.75,2.60,-8.70,55.41,36.30,1003.50,148.58,20.78,-8.03,258.06,-0.02,-0.25,-0.23,57.63,-83.82,57.63,0,0
15/11/2018 12:47:50,338.71,-5.839535,-35.201316,67.50,0.00,0.00,0.00,123.75,1.28,-144.90,4.90,-8.38,57.06,36.30,1003.47,148.33,22.81,7.03,270.42,0.11,-0.23,-0.22,54.66,-84.23,54.66,0,0
15/11/2018 12:47:50,339.05,-5.839535,-35.201316,0.00,0.00,0.00,0.00,123.75,1.28,-144.55,0.30,-3.22,53.99,36.30,1003.43,149.16,-1.52,-10.04,270.42,0.08,-0.01,-0.08,61.86,-82.99,61.86,0,0
15/11/2018 12:47:50,339.39,-5.839535,-35.201316,22.50,0.00,0.00,0.00,123.75,1.28,-141.94,-2.49,-5.80,50.04,36.30,1003.50,148.58,24.84,-27.11,261.15,0.00,-0.29,-0.22,66.95,-81.33,66.95,0,0
15/11/2018 12:47:50,339.76,-5.839535,-35.201316,67.50,0.00,0.00,0.00,123.75,1.28,-136.43,-0.75,-14.47,49.23,36.40,1003.56,148.58,45.12,1.00,257.03,-0.05,-0.05,-0.25,72.88,-79.67,72.88,0,0
15/11/2018 12:47:50,340.10,-5.839535,-35.201316,67.50,0.00,0.00,0.00,123.75,1.28,-144.71,-0.21,-7.23,54.06,36.40,1003.35,148.83,47.14,10.04,263.21,0.03,-0.00,0.19,65.68,-84.23,65.68,0,0
15/11/2018 12:47:51,340.45,-5.839542,-35.201316,67.50,0.00,0.00,0.00,185.68,3.94,-144.09,0.41,-7.85,54.91,36.40,1003.50,148.33,-0.51,-20.08,274.54,0.12,-0.16,0.06,62.29,-84.65,62.29,0,0
15/11/2018 12:47:51,340.80,-5.839542,-35.201316,0.00,0.00,0.00,0.00,185.68,3.94,-145.71,0.30,-6.12,56.77,36.40,1003.40,148.33,13.69,-29.11,265.27,-0.12,0.43,0.07,56.36,-87.55,56.36,0,0
15/11/2018 12:47:51,341.14,-5.839542,-35.201316,67.50,0.00,0.00,0.00,185.68,3.94,-144.68,-6.95,5.33,57.74,36.50,1003.44,148.08,-49.17,-24.09,286.91,-0.13,1.25,0.03,56.78,-87.55,56.78,0,0
15/11/2018 12:47:53,341.48,-5.839560,-35.201316,67.50,0.00,0.00,0.00,185.68,3.94,-146.76,-4.93,-0.48,56.51,36.50,1003.44,148.58,6.59,-22.09,250.85,0.04,-0.16,-0.02,55.08,-87.97,55.08,0,0
15/11/2018 12:47:53,341.82,-5.839560,-35.201316,67.50,0.00,0.00,0.00,176.82,4.00,-144.56,-3.47,-3.84,56.31,36.50,1003.35,148.58,3.55,-22.09,258.06,0.11,-0.13,-0.16,57.63,-87.14,57.63,0,0
15/11/2018 12:47:53,342.17,-5.839560,-35.201316,0.00,0.00,0.00,0.00,176.82,4.00,-142.59,-5.37,-1.20,52.66,36.50,1003.47,148.08,0.51,-19.07,262.18,-0.09,0.16,-0.05,63.98,-85.48,63.98,0,0
15/11/2018 12:47:53,342.51,-5.839560,-35.201316,0.00,0.00,0.00,0.00,176.82,4.00,-142.93,-4.02,-2.89,53.47,36.60,1003.50,147.82,1.52,-20.08,259.09,0.03,-0.10,-0.01,62.29,-85.06,62.29,0,0
15/11/2018 12:47:53,342.87,-5.839560,-35.201316,67.50,0.00,0.00,0.00,176.82,4.00,-143.52,-4.42,-2.90,53.48,36.60,1003.53,148.83,1.52,-19.07,258.06,-0.05,-0.10,-0.02,61.44,-85.06,61.44,0,0
15/11/2018 12:47:55,343.22,-5.839573,-35.201316,67.50,0.00,0.00,0.00,176.82,4.00,-148.57,2.95,-5.43,56.63,36.60,1003.56,147.07,-3.55,18.07,248.79,0.10,-0.36,0.13,55.93,-85.89,55.93,0,0
15/11/2018 12:47:55,343.57,-5.839573,-35.201316,67.50,0.00,0.00,0.00,176.82,4.00,-154.11,-1.49,25.41,62.19,36.80,1004.21,142.63,-42.08,-24.09,271.45,-0.20,3.14,0.29,47.03,-90.04,47.03,0,0
15/11/2018 12:47:55,343.90,-5.839573,-35.201316,22.50,0.00,0.00,0.00,176.82,4.00,-151.62,-5.03,2.07,59.11,36.80,1004.18,141.88,-0.51,-19.07,253.94,-0.07,0.23,-0.02,50.00,-90.87,50.00,0,0
15/11/2018 12:47:55,344.25,-5.839573,-35.201316,45.00,0.00,0.00,0.00,176.82,4.00,-148.55,-1.97,-3.30,59.20,36.70,1004.18,142.38,3.55,-20.08,243.64,0.19,-0.04,-0.16,53.39,-87.55,53.39,0,0
15/11/2018 12:47:55,344.60,-5.839573,-35.201316,45.00,0.00,0.00,0.00,176.82,4.00,-146.27,-5.30,-2.33,56.16,36.70,1004.09,142.13,-2.53,-19.07,266.30,-0.06,-0.06,-0.10,57.20,-88.38,57.20,0,0
15/11/2018 12:47:57,344.94,-5.839580,-35.201313,45.00,0.00,0.00,0.00,176.82,4.00,-144.16,-4.23,-1.14,53.61,36.70,1004.18,142.88,-0.51,-20.08,260.12,-0.00,0.17,-0.07,61.86,-85.48,61.86,0,0
15/11/2018 12:47:57,345.28,-5.839580,-35.201313,0.00,0.00,0.00,0.00,176.82,4.00,-142.36,-4.46,-2.66,52.48,36.70,1004.18,142.13,3.55,-17.07,247.76,-0.04,-0.01,-0.09,64.41,-84.23,64.41,0,0
15/11/2018 12:47:57,345.64,-5.839580,-35.201313,0.00,0.00,0.00,0.00,176.82,4.00,-141.24,-3.81,-4.16,51.45,36.70,1004.18,142.63,30.92,1.00,244.67,0.03,-0.22,-0.10,65.25,-82.99,65.25,0,0
15/11/2018 12:47:57,345.99,-5.839580,-35.201313,0.00,0.00,0.00,0.00,176.82,4.00,-139.96,1.95,-2.92,51.37,36.70,1004.15,142.88,-0.51,-28.11,266.30,0.05,0.17,0.04,68.64,-82.99,68.64,0,0
15/11/2018 12:47:57,346.33,-5.839580,-35.201313,45.00,0.00,0.00,0.00,176.82,4.00,-145.68,-8.64,-0.90,54.93,36.70,1004.21,142.38,-2.53,-28.11,261.15,-0.13,-0.00,0.32,58.90,-86.72,58.90,0,0
15/11/2018 12:47:59,346.67,-5.839582,-35.201309,45.00,0.00,0.00,0.00,176.82,4.00,-151.70,-3.16,16.03,62.23,36.70,1004.18,141.88,-79.59,40.16,207.58,0.05,2.07,0.35,46.61,-89.63,46.61,0,0
15/11/2018 12:47:59,347.01,-5.839582,-35.201309,0.00,0.00,0.00,0.00,176.82,4.00,-155.62,-1.42,1.38,67.93,36.70,1004.30,142.88,0.51,-18.07,262.18,-0.03,0.00,0.09,41.95,-92.53,41.95,0,0
15/11/2018 12:47:59,347.36,-5.839582,-35.201309,45.00,0.00,0.00,0.00,176.82,4.00,-157.20,-3.56,-3.30,66.47,36.70,1004.21,142.13,16.73,-10.04,249.82,-0.00,-0.15,-0.00,40.25,-92.53,40.25,0,0
15/11/2018 12:47:59,347.70,-5.839582,-35.201309,22.50,0.00,0.00,0.00,176.82,4.00,-160.25,-6.46,0.49,69.09,36.70,1004.15,142.88,-3.55,-25.10,256.00,-0.02,0.36,0.26,36.44,-93.78,36.44,0,0
15/11/2018 12:47:59,348.04,-5.839582,-35.201309,112.50,0.00,0.00,0.00,176.82,4.00,-160.34,-3.28,-6.50,70.35,36.70,1004.18,142.88,12.67,-17.07,259.09,0.01,-0.31,-0.14,33.90,-95.44,33.90,0,0
15/11/2018 12:48:01,348.39,-5.839572,-35.201305,135.00,0.00,0.00,0.00,176.82,4.00,-161.75,-4.76,-3.31,71.05,36.70,1004.24,141.37,-2.53,-18.07,257.03,-0.04,-0.37,0.05,31.78,-94.19,31.78,0,0
15/11/2018 12:48:01,348.73,-5.839572,-35.201305,135.00,0.00,0.00,0.00,176.82,4.00,-164.43,-2.80,-2.86,73.73,36.70,1004.18,142.13,2.53,-21.08,267.33,0.06,-0.00,0.11,26.69,-95.85,26.69,0,0
15/11/2018 12:48:01,349.07,-5.839572,-35.201305,135.00,0.00,0.00,0.00,304.36,1.11,-165.14,-4.64,-0.43,76.87,36.60,1004.21,142.38,0.51,-17.07,253.94,-0.09,0.02,0.05,22.03,-94.61,22.03,0,0
15/11/2018 12:48:01,349.41,-5.839572,-35.201305,135.00,0.00,0.00,0.00,304.36,1.11,-166.48,-3.40,-3.13,77.23,36.60,1004.30,142.63,6.59,-15.06,262.18,0.06,-0.02,-0.00,22.03,-96.27,22.03,0,0
15/11/2018 12:48:01,349.76,-5.839572,-35.201305,112.50,0.00,0.00,0.00,304.36,1.11,-166.88,-4.01,-1.56,78.11,36.60,1004.24,142.13,3.55,-13.05,254.97,-0.06,0.15,0.01,20.76,-95.44,20.76,0,0
15/11/2018 12:48:03,350.13,-5.839563,-35.201313,112.50,0.00,0.00,0.00,304.36,1.11,-166.65,-2.47,-2.99,76.44,36.60,1004.21,141.88,2.53,-17.07,261.15,0.13,0.07,-0.03,23.31,-95.02,23.31,0,0
15/11/2018 12:48:03,350.49,-5.839563,-35.201313,112.50,0.00,0.00,0.00,304.36,1.11,-167.13,-5.93,-1.20,77.60,36.60,1004.18,141.63,-0.51,-16.06,254.97,-0.16,0.08,0.04,21.19,-95.85,21.19,0,0
15/11/2018 12:48:04,350.83,-5.839558,-35.201313,112.50,0.00,0.00,0.00,304.36,1.11,-166.52,-2.56,-3.83,76.10,36.60,1004.24,142.88,12.67,-15.06,257.03,0.13,-0.18,-0.07,23.73,-95.44,23.73,0,0
15/11/2018 12:48:04,351.20,-5.839558,-35.201313,112.50,0.00,0.00,0.00,327.80,1.39,-165.61,-4.65,-5.07,75.72,36.60,1004.27,141.37,2.53,-18.07,259.09,-0.10,-0.35,-0.11,24.15,-95.85,24.15,0,0
15/11/2018 12:48:04,351.55,-5.839558,-35.201313,112.50,0.00,0.00,0.00,327.80,1.39,-165.79,-2.78,-0.68,75.27,36.60,1004.24,142.63,-2.53,-18.07,262.18,0.09,0.01,0.01,24.15,-95.02,24.15,0,0
15/11/2018 12:48:05,351.90,-5.839553,-35.201316,112.50,0.00,0.00,0.00,327.80,1.39,-165.59,-4.79,-0.37,75.25,36.60,1004.30,141.37,-1.52,-19.07,259.09,-0.09,0.26,0.06,25.42,-95.44,25.42,0,0
15/11/2018 12:48:05,352.24,-5.839553,-35.201316,67.50,0.00,0.00,0.00,327.80,1.39,-166.29,-3.57,-0.47,77.09,36.60,1004.21,142.38,-2.53,-17.07,256.00,0.00,0.17,-0.02,21.61,-93.36,21.61,0,0
15/11/2018 12:48:05,352.59,-5.839553,-35.201316,67.50,0.00,0.00,0.00,327.80,1.39,-166.67,-3.18,-2.39,76.76,36.60,1004.30,142.63,6.59,-18.07,259.09,0.06,-0.04,-0.05,22.03,-95.02,22.03,0,0
15/11/2018 12:48:05,352.95,-5.839553,-35.201316,67.50,0.00,0.00,0.00,327.80,1.39,-167.02,-4.44,-3.97,77.13,36.50,1004.30,142.38,-14.70,-23.09,260.12,-0.05,-0.17,0.01,21.61,-95.44,21.61,0,0
15/11/2018 12:48:06,353.31,-5.839548,-35.201320,22.50,0.00,0.00,0.00,328.39,2.98,-167.38,-4.21,2.16,75.48,36.50,1004.21,141.63,4.56,-15.06,256.00,0.00,0.00,0.06,23.31,-95.85,23.31,0,0
15/11/2018 12:48:06,353.66,-5.839548,-35.201320,22.50,0.00,0.00,0.00,328.39,2.98,-168.14,-2.98,-4.12,79.04,36.50,1004.27,141.88,6.59,-16.06,253.94,0.05,-0.07,0.03,18.64,-95.02,18.64,0,0
15/11/2018 12:48:06,354.02,-5.839548,-35.201320,0.00,0.00,0.00,0.00,328.39,2.98,-170.21,-4.18,-2.35,81.28,36.50,1004.21,142.13,8.62,-18.07,258.06,-0.01,-0.09,0.05,14.83,-95.44,14.83,0,0
15/11/2018 12:48:06,354.36,-5.839548,-35.201320,0.00,0.00,0.00,0.00,328.39,2.98,-172.38,-4.39,-2.05,83.84,36.50,1004.21,142.38,2.53,-19.07,257.03,0.02,0.00,0.11,10.17,-96.27,10.17,0,0
15/11/2018 12:48:08,354.71,-5.839552,-35.201316,0.00,0.00,0.00,0.00,138.99,1.65,-175.08,-3.70,-3.48,85.46,36.50,1004.24,141.63,1.52,-18.07,256.00,0.00,0.01,0.09,7.63,-92.95,7.63,0,0
15/11/2018 12:48:09,355.06,-5.839552,-35.201316,0.00,0.00,0.00,0.00,138.99,1.65,-172.83,-4.36,-4.00,83.85,36.40,1004.15,142.63,-16.73,-17.07,258.06,0.01,-0.19,-0.12,9.75,-93.78,9.75,0,0
15/11/2018 12:48:09,355.41,-5.839552,-35.201316,0.00,0.00,0.00,0.00,138.99,1.65,-174.31,-2.62,-0.13,82.87,36.40,1004.27,142.13,-0.51,-11.04,251.88,0.01,-0.01,0.09,10.17,-93.36,10.17,0,0
15/11/2018 12:48:09,355.76,-5.839552,-35.201316,0.00,0.00,0.00,0.00,138.99,1.65,-174.89,-3.34,-3.96,84.73,36.40,1004.21,142.13,-1.52,-19.07,264.24,0.03,0.01,-0.03,8.90,-93.36,8.90,0,0
15/11/2018 12:48:10,356.11,-5.839557,-35.201313,22.50,0.00,0.00,0.00,138.99,1.65,-175.51,-5.23,-8.03,85.82,36.40,1004.14,142.97,17.74,-20.08,246.73,0.02,-0.21,-0.02,5.93,-92.95,5.93,0,0
15/11/2018 12:48:10,356.48,-5.839557,-35.201313,22.50,0.00,0.00,0.00,138.99,1.65,-177.71,-3.52,-0.53,87.76,36.40,1004.18,142.63,3.55,-15.06,256.00,0.03,0.16,0.13,4.66,-93.78,4.66,0,0
15/11/2018 12:48:10,356.85,-5.839557,-35.201313,22.50,0.00,0.00,0.00,138.99,1.65,-178.13,-2.41,-4.06,88.50,36.40,1004.14,143.22,-4.56,-16.06,253.94,0.00,-0.06,0.03,3.39,-92.95,3.39,0,0
15/11/2018 12:48:10,357.19,-5.839557,-35.201313,22.50,0.00,0.00,0.00,138.99,1.65,-179.34,-5.97,-3.22,89.76,36.40,1004.14,142.97,0.51,-28.11,257.03,-0.11,-0.10,-0.02,-0.42,-91.29,-0.42,0,0
15/11/2018 12:48:10,357.56,-5.839557,-35.201313,22.50,0.00,4.00,0.00,138.99,1.65,-178.13,-3.57,-4.03,89.45,36.40,1004.18,142.63,15.71,-17.07,254.97,0.04,-0.09,-0.05,0.00,-92.12,0.00,0,0
